"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSRNA049453717",0.0854320592776361,0,6.45178870793832,0,1,NA
"ENSRNA049453841",11.3800435888364,0.429615688706751,0.495259378674434,0.867455937647504,0.385692244181395,0.813594363940593
"ENSRNA049454125",0.0707918143303816,-1.40464713439723,6.44797452437333,-0.217843158202264,0.827551316598795,NA
"ENSRNA049454293",0.223294540402231,0,6.45178870793833,0,1,NA
"ENSRNA049454571",2.71168929538554,0.919400555283965,0.966239829556753,0.951524173564368,0.341338353146239,NA
"ENSRNA049454750",3.33608000875742,1.74818228127307,1.65410327960839,1.05687613513888,0.290568121349316,NA
"ENSRNA049454767",0.110883918175992,0.969177429561717,6.45178870793832,0.150218408170936,0.880592303065208,NA
"ENSRNA049455185",4.50838117798302,0.778074270057625,0.772381203982295,1.00737079831303,0.313756618874982,NA
"ENSRNA049455202",0.117726640928759,0,6.45178870793832,0,1,NA
"ENSRNA049455219",0.167470905301673,0,6.45178870793833,0,1,NA
"ENSRNA049455242",0.167470905301673,0,6.45178870793833,0,1,NA
"ENSRNA049455282",0.279118175502788,0,6.45178870793832,0,1,NA
"ENSRNA049455313",0.111647270201115,0,6.45178870793833,0,1,NA
"ENSRNA049455358",0.355603581675106,0,6.45178870793833,0,1,NA
"ENSRNA049455425",1.20261494955429,1.32186843894211,1.43879262834689,0.918734508989579,0.358234455098473,NA
"ENSRNA049455608",68.5948173694029,-0.0328869588265326,0.843845948248508,-0.0389727045496787,0.968912150688641,0.996958294741504
"ENSRNA049455651",2.15566339435148,-0.614004624143419,1.46196386547407,-0.419986183409748,0.674495547095148,NA
"ENSRNA049456320",0.141304315133682,-1.40464634980105,6.44797531483538,-0.217843009815696,0.827551432217952,NA
"ENSRNA049456343",3.8111110942954,1.12703062052975,0.825564855860493,1.36516303053506,0.17220181504498,NA
"ENSRNA049456385",0.255486664078973,-3.38887361173257,5.99620386022165,-0.565169845911025,0.571958244629722,NA
"ENSRNA049456416",0.649282412737955,-0.652606927351689,2.40125892491689,-0.271776991885319,0.78579349737059,NA
"ENSRNA049456552",33.2098775855485,0.255602549437151,0.85796197858662,0.297918271224819,0.765765542391872,0.951953553019189
"ENSRNA049456692",0.3249558104548,-1.47613578921849,3.87045981403642,-0.381385122218609,0.702917499054479,NA
"ENSRNA049456702",0.500353179535394,1.46218452629489,2.82159565394111,0.518211928861088,0.60431041280122,NA
"ENSRNA049456719",2.22715182555355,-0.199904842848891,1.59215779251841,-0.125555924034822,0.900083454285747,NA
"ENSRNA049456746",0.140347383945712,-2.33951838459334,6.37643049289539,-0.366900946728743,0.713692905242375,NA
"ENSRNA049456769",0.0605882356694502,0.969177429695022,6.45178870793832,0.150218408191598,0.880592303048907,NA
"ENSRNA049456789",0.114814385961665,0,6.45178870793178,0,1,NA
"ENSRNA049457014",0.231996695474212,0,6.45178870793832,0,1,NA
"ENSRNA049457503",1.27505007639454,1.42115633839249,1.80376232416309,0.787884478655954,0.430764280841904,NA
"ENSRNA049457531",5.03340187251364,-0.2023129822419,0.839827347791574,-0.240898302221172,0.809633938028642,NA
"ENSRNA049457570",0.752950402527709,0,3.08244735726061,0,1,NA
"ENSRNA049457749",0.267988112474006,-0.44423116512653,4.89517827995297,-0.0907487204185743,0.927692257015414,NA
"ENSRNA049457777",0.171560844063849,-1.52089381112424,6.44197939854582,-0.236091070311023,0.813362002958755,NA
"ENSRNA049458208",0.0481016036099755,-1.40464634976196,6.44797531487476,-0.217843009808303,0.827551432223712,NA
"ENSRNA049458426",0.470695509438568,-0.195014834805233,2.00849227270759,-0.097095138206501,0.922650841769695,NA
"ENSRNA049458448",1.42060493120665,1.5513709896205,1.46293647646021,1.06045000215886,0.288939924502429,NA
"ENSRNA049458467",2.67144111499266,0.567080536576565,0.841360414123956,0.674004299533182,0.50030858020029,NA
"ENSRNA049458495",0.220856696998524,-0.552247572882819,5.2254685635949,-0.10568383794905,0.915833203977771,NA
"ENSRNA049458582",1.12929533224342,-0.408108209070335,1.54485277701448,-0.26417288115896,0.791646706698686,NA
"ENSRNA049458634",1.35045296028199,-1.39688475218986,1.45138303557683,-0.962450792071365,0.335823210130143,NA
"ENSRNA049458706",1.74473014690792,-2.46474420533276,1.13861175865133,-2.16469238667641,0.0304112505108134,NA
"ENSRNA049458722",1.55106115625258,-0.558781692804725,1.19574710515361,-0.467307585689653,0.64027983000103,NA
"ENSRNA049458758",0.69464294125479,-0.504090241064495,2.24641609123183,-0.224397538386611,0.822447985938353,NA
"ENSRNA049458782",12.3558816522782,0.686250820829204,0.435302077031083,1.57649332966588,0.114912154805479,0.552852205050816
"ENSRNA049458795",6.77855333180095,0.243989997468792,0.630759208866004,0.386819556558586,0.698889798090895,0.934960496529844
"ENSRNA049458812",4.21797291506888,0.0843902451033792,0.737028348589621,0.114500677300769,0.908840909522418,NA
"ENSRNA049458826",10.5872359949867,0.401927522768888,0.403728992093038,0.995537924302117,0.319474708891914,0.772543688404241
"ENSRNA049458846",3.23276048747627,0.374840248484855,0.832619859582898,0.450193739881045,0.652570749764489,NA
"ENSRNA049458874",5.14967065655289,0.349068976274663,0.667481288402028,0.522964437116051,0.600999001526435,NA
"ENSRNA049458957",3.38936826743554,0.067121527523814,1.04762741672216,0.0640700371643815,0.948914459690626,NA
"ENSRNA049458986",3.3638964427135,1.40993445504851,1.14686136338793,1.22938525968251,0.218927394211149,NA
"ENSRNA049459076",3.65065632303257,-0.074324752663938,0.818922002235754,-0.0907592572443073,0.927683884395583,NA
"ENSRNA049459101",10.3315211894967,0.164965856902859,0.554144776483182,0.297694508553878,0.765936335052178,0.951953553019189
"ENSRNA049459132",6.27953939481689,0.30660716565605,0.757356647266889,0.404838548341152,0.685596191397942,0.931866472880242
"ENSRNA049459156",5.87174647522555,0.456795717220373,0.591445526389795,0.772337767112165,0.439914402391392,NA
"ENSRNA049459180",4.72742439453985,0.501098784149662,0.757230952142909,0.661751586793419,0.508130437786924,NA
"ENSRNA049459199",0.144848752689606,0.96917742944237,6.45178870793833,0.150218408152438,0.880592303079802,NA
"ENSRNA049459267",2.17932462650395,0.403855358104412,1.68823455778967,0.239217563839684,0.810936884010424,NA
"ENSRNA049459300",59.3501599232432,0.0105418192892627,0.82688923787165,0.0127487682829161,0.989828230156699,1
"ENSRNA049459739",0.282672894506503,0.969177429217786,6.45178870793833,0.150218408117628,0.880592303107264,NA
"ENSRNA049459833",0.978258945784061,-0.56644179974363,1.27013414312232,-0.445970059785313,0.655618873301227,NA
"ENSRNA049459870",0.274871549127366,-1.56663539769333,4.83896111253445,-0.323754492185368,0.746123911978762,NA
"ENSRNA049459930",0.53482027545117,0.331074006188859,3.07990758032129,0.107494785981312,0.914396461540762,NA
"ENSRNA049460030",1.01732024410719,0.424083211698076,1.26348928287055,0.335644486619302,0.737138972691496,NA
"ENSRNA049460066",0.0751131403856625,0,6.45178870793139,0,1,NA
"ENSRNA049460169",31.3197495013152,0.549310615145973,0.37334571319695,1.47131892969184,0.141204886346476,0.596092842591864
"ENSRNA049460422",16.5806849043335,-0.459331218610522,0.967173124230611,-0.474921404558178,0.634842994388848,0.91547154283295
"ENSRNA049460686",0.542357035531761,-0.493047173348889,2.59617699111652,-0.189912773680676,0.849377482682232,NA
"ENSRNA049460705",28.9737032160489,0.331743278952713,0.425957058547765,0.77881859754535,0.436086580873941,0.83643245615681
"ENSRNA049460733",3.99231791060565,0.506768840594064,1.00816144886879,0.502666354840968,0.615198868436779,NA
"ENSRNA049460753",5.11894755311013,0.0105878333607749,1.07736623382104,0.00982751549881378,0.992158903328248,NA
"ENSRNA049461441",1.63693454130307,1.86368035944064,1.48155510643248,1.25792172788517,0.208420064894847,NA
"ENSRNA049461457",2.15681180852891,-0.265794904598737,0.970547446647059,-0.273860804556208,0.784191593830071,NA
"ENSRNA049461468",1.30550660507709,0.996263599392008,1.60585162239221,0.620395798403772,0.534997237942348,NA
"ENSRNA049461479",0.0636048713792597,0,6.45178870793832,0,1,NA
"ENSRNA049461505",0.252307241364102,-1.51981080481679,6.19491420018485,-0.245332018443685,0.806199361987155,NA
"ENSRNA049461520",0.124565927447951,-1.40464454431114,6.44797626812824,-0.217842697600202,0.827551675488582,NA
"ENSRNA049461556",0.733198203828494,-1.41403382620998,2.74041287732593,-0.515992987009235,0.605859307315691,NA
"ENSRNA049461578",0.643419948071151,-1.27746551858925,1.90960021632216,-0.668970137136672,0.503514527709761,NA
"ENSRNA049461590",0.695845538309188,0.363918999606541,1.86024229255787,0.195629892440594,0.844899861551331,NA
"ENSRNA049461612",1.19205221448774,0.0223725898231855,1.33092247245708,0.0168098370011609,0.986588322214487,NA
"ENSRNA049461634",1.98343726350675,0.0813783251168529,1.13902439203164,0.0714456386414178,0.943043088004368,NA
