,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Zm00001d006570,30.92180466,0.648048056,0.316712444,2.046171752,0.040739476,0.151475564
Zm00001d006571,0.227592864,-0.827055912,6.005822624,-0.137709014,0.890470395,NA
Zm00001d006573,547.6337066,-0.090048181,0.176651828,-0.509749502,0.610226968,0.810094162
Zm00001d006574,37.01660094,-0.296896409,0.301956204,-0.983243281,0.325487718,0.580038159
Zm00001d006575,0.112941565,0,6.005822624,0,1,NA
Zm00001d006576,0.109198141,0,6.005822624,0,1,NA
Zm00001d006578,156.3650617,-0.084716151,0.140412431,-0.603337969,0.546283879,0.766440546
Zm00001d006580,113.4374405,0.260958077,0.149453956,1.746076741,0.080797618,0.241019338
Zm00001d006581,19.90751579,-0.023911961,0.517268169,-0.046227397,0.963129006,0.987698623
Zm00001d006582,41.98532276,-0.190165688,0.255802455,-0.743408377,0.457234474,0.697283692
Zm00001d006585,0.068972427,1.096310925,6.005822624,0.182541342,0.855157913,NA
Zm00001d006587,15222.28326,-0.5804556,0.152508504,-3.806053989,0.000141202,0.001799404
Zm00001d006588,786.1067952,0.329975976,0.178742769,1.84609412,0.06487854,0.208770853
Zm00001d006590,21.87520999,-0.964281993,0.330122922,-2.920978604,0.003489338,0.024398881
Zm00001d006591,3.644889331,0.109016084,1.723630701,0.063247936,0.949569074,0.983004325
Zm00001d006592,1.450052473,-1.862878298,1.804408297,-1.032403975,0.301882911,NA
Zm00001d006593,129.3630334,0.240939302,0.220006811,1.095144742,0.27345323,0.524908019
Zm00001d006594,16.71574338,-0.029671147,0.432705085,-0.068571292,0.94533087,0.98124426
Zm00001d006595,28.95320954,0.046437131,0.313190007,0.148271432,0.88212856,0.956118558
Zm00001d006596,94.74941054,-0.48459601,0.264044553,-1.835281222,0.066464032,0.212509756
Zm00001d006597,82.66766095,-0.18957304,0.184364962,-1.028248736,0.303832839,0.558508818
Zm00001d006601,20.70700457,-0.742042606,0.372691339,-1.991037969,0.046476713,0.165688508
Zm00001d006602,321.7460818,0.354570936,0.156127446,2.271035267,0.023144843,0.101205104
Zm00001d006603,0.162946756,0.134581116,6.005822624,0.02240844,0.982122148,NA
Zm00001d006604,7.092451825,-0.710003449,0.738861405,-0.960942666,0.336580997,0.589823717
Zm00001d006605,27.17026227,-0.830479586,0.335239674,-2.477271192,0.013239126,0.067152348
Zm00001d006606,64.14774458,0.224947811,0.235597435,0.954797367,0.339680179,0.593186064
Zm00001d006607,103.4369361,-0.431601118,0.192942593,-2.236940592,0.025290223,0.107760037
Zm00001d006608,13.87094147,-0.830535294,0.332004483,-2.501578549,0.012364101,0.064163551
Zm00001d006610,688.4268137,0.230567044,0.125481693,1.837455631,0.066142661,0.21179062
Zm00001d006612,5.603104983,-0.356257868,0.940587612,-0.378760962,0.704865379,0.864752721
Zm00001d006613,169.8949471,0.19210376,0.142394032,1.349099796,0.177304914,0.403854089
Zm00001d006614,35.38793477,0.490901871,0.28150488,1.743848529,0.081185506,0.241882702
Zm00001d006618,4.734747819,0.347353882,0.78979346,0.439803442,0.660079475,0.838418865
Zm00001d006619,43.98863778,-0.328275971,0.306655672,-1.070503501,0.284392734,0.538472173
Zm00001d006620,130.3321715,0.086361136,0.219171729,0.394034103,0.693555861,0.85722723
Zm00001d006621,7.600908254,-0.571851354,0.781073304,-0.73213532,0.464085978,0.703010739
Zm00001d006623,8.240003748,-0.722410321,1.352055035,-0.534305411,0.593130249,0.799153553
Zm00001d006624,197.624385,0.632808273,0.173673499,3.643666285,0.000268782,0.00309358
Zm00001d006625,76.28124711,0.023800911,0.23610418,0.100806819,0.919703814,0.971416009
Zm00001d006626,304.6437775,0.370333963,0.2699257,1.371984823,0.170068163,0.393270707
Zm00001d006627,0.530454407,1.09638539,4.598865663,0.238403439,0.8115682,NA
Zm00001d006628,618.3072853,-0.306699818,0.217447621,-1.410453772,0.158405737,0.375426182
Zm00001d006629,64.00741892,-0.144331456,0.28994999,-0.497780517,0.61863875,0.816176968
Zm00001d006630,113.0469554,0.274736283,0.219644825,1.250820648,0.21099992,0.449745322
Zm00001d006631,7.973143632,0.752105166,0.632233933,1.189599494,0.234203845,0.479152979
Zm00001d006633,1.930672677,1.289505103,1.162430639,1.109317889,0.26729307,NA
Zm00001d006638,52.17958683,-1.149357593,0.222464782,-5.166469872,2.39E-07,7.09E-06
Zm00001d006639,50.18226918,-1.096098543,0.228784915,-4.790956356,1.66E-06,3.95E-05
Zm00001d006640,231.3659996,-0.72104142,0.171872853,-4.195202486,2.73E-05,0.000451521
Zm00001d006644,79.48850285,-0.121841948,0.188431557,-0.646611162,0.517883632,0.746635831
Zm00001d006645,51.34022369,0.269111062,0.331708872,0.811286899,0.417200932,0.663014582
Zm00001d006646,3.390610036,-0.425712537,0.683874383,-0.622501072,0.533612439,0.756717522
Zm00001d006647,6.87206459,-1.621355515,0.631317189,-2.56821063,0.010222502,0.055505776
Zm00001d006650,36.39193142,1.256093547,0.518144187,2.42421623,0.015341468,0.074631431
Zm00001d006651,204.2668394,1.291054481,0.200108338,6.451777545,1.11E-10,6.37E-09
Zm00001d006653,0.285414577,0,6.005822624,0,1,NA
Zm00001d006654,2.888676632,0.092538552,0.844710003,0.109550676,0.91276573,0.969459135
Zm00001d006657,595.741431,0.05263171,0.115932605,0.453985401,0.649839334,0.833716634
Zm00001d006658,9.301815125,-0.644998082,0.499750956,-1.290639017,0.19682888,0.431349642
Zm00001d006659,62.19760989,-0.649567654,0.217229195,-2.990241044,0.002787574,0.020313156
Zm00001d006663,33485.14429,-0.401283936,0.127378161,-3.150335454,0.001630831,0.013514869
Zm00001d006667,235.031729,0.086275543,0.122761215,0.702791539,0.482185671,0.718307855
Zm00001d006670,85.11421808,-0.069200216,0.209203106,-0.330780061,0.740810623,0.88512958
Zm00001d006672,12.34821562,0.017766742,0.500103388,0.035526139,0.971660204,0.991206381
Zm00001d006673,64.15006923,-0.475073511,0.310644342,-1.529316478,0.126186007,0.323437585
Zm00001d006676,41.52266574,-0.084326016,0.268095653,-0.314537052,0.75311318,0.891589869
Zm00001d006677,22.85563731,-0.455833712,0.288709663,-1.578865453,0.114366922,0.303992091
Zm00001d006678,1230.798122,0.455627985,0.166235518,2.740858218,0.006127894,0.037629024
Zm00001d006679,43.06084262,-0.777316736,0.202988929,-3.829355315,0.000128479,0.001671313
Zm00001d006680,35.83090478,-0.013144318,0.332488076,-0.039533202,0.968465283,0.990205639
Zm00001d006681,87.3342677,-0.361107846,0.252295714,-1.43128807,0.152347672,0.366011846
Zm00001d006682,101.0274277,-0.713583178,0.258425998,-2.761266991,0.005757759,0.035992095
Zm00001d006683,337.9323927,-0.427345907,0.12654975,-3.376900437,0.000733076,0.007137079
Zm00001d006684,221.2666146,0.279691064,0.169296042,1.652082711,0.098517691,0.274820356
Zm00001d006685,12.71766108,0.369125906,0.495702462,0.744652154,0.456482031,0.696825304
Zm00001d006688,161.8407729,-0.472010111,0.414446449,-1.138892885,0.254747834,0.503528929
Zm00001d006697,254.2633668,-1.137803418,0.131539158,-8.649921724,5.15E-18,8.32E-16
Zm00001d006699,18.86831537,2.082379287,0.470601877,4.424927712,9.65E-06,0.000182201
Zm00001d006700,73.80788748,0.425067504,0.173859387,2.444892459,0.014489534,0.071717841
Zm00001d006701,87.3782443,-0.038250724,0.260765304,-0.146686401,0.883379553,0.956769618
Zm00001d006702,93.35215295,0.013750012,0.200513912,0.068573855,0.945328831,0.98124426
Zm00001d006704,219.4464596,0.189523432,0.171901942,1.102508964,0.270240463,0.521698825
Zm00001d006705,33.69725085,0.873594453,0.342254755,2.552468418,0.010696261,0.057345859
Zm00001d006708,221.583491,-0.137736881,0.142183178,-0.968728388,0.332680725,0.586428352
Zm00001d006710,136.7886644,0.54004233,0.144631577,3.73391717,0.000188525,0.002318285
Zm00001d006711,331.9293898,-0.570532342,0.468500936,-1.217782717,0.223306554,0.466179578
Zm00001d006713,0.153150497,-2.920758708,5.928212547,-0.49268792,0.622233115,NA
Zm00001d006714,110.794218,0.073864457,0.141288485,0.522791771,0.601119167,0.804281076
Zm00001d006715,3.631660858,-0.395349581,0.686147236,-0.576187676,0.564488335,0.778689204
Zm00001d006717,57.68376116,0.472451932,0.220540972,2.142241091,0.032174087,0.12822081
Zm00001d006720,6.213188413,-1.258668913,0.665921321,-1.890116556,0.058742373,0.195043381
Zm00001d006721,1.525934514,0.791831642,1.358041924,0.583068628,0.559847102,NA
Zm00001d006722,14.28259265,-0.633392401,0.409034523,-1.548505971,0.121500525,0.315737068
Zm00001d006723,0.147199713,0,6.005822624,0,1,NA
Zm00001d006725,453.1161822,-0.014932268,0.115894248,-0.128843909,0.897481161,0.963005941
Zm00001d006726,58.37976791,0.056648388,0.299599553,0.189080348,0.850029844,0.940836996
Zm00001d006731,35.28184742,0.013116687,0.308895915,0.04246313,0.966129503,0.988877079
Zm00001d006732,0.192834454,2.586646924,4.82065941,0.536575332,0.591560987,NA
Zm00001d006737,112.2144591,-0.110885502,0.181642297,-0.610460803,0.541556601,0.762420659
Zm00001d006738,95.11052527,0.512457872,0.255763796,2.003637261,0.045108931,0.162674681
Zm00001d006739,1.408218781,3.972024661,1.876514152,2.116703813,0.034284993,NA
Zm00001d006744,0.10576793,1.096328271,6.005822624,0.182544231,0.855155646,NA
Zm00001d006746,2.240707748,-0.661812849,1.090982075,-0.606621194,0.544102332,NA
Zm00001d006749,7.117550284,0.749551123,0.615076909,1.218629917,0.222984689,0.465683524
Zm00001d006750,0.262929835,-1.758848297,5.467706747,-0.32167934,0.747695631,NA
Zm00001d006751,101.2972923,0.154202844,0.187737987,0.821372628,0.41143405,0.658187312
Zm00001d006752,17.20628641,-0.189291791,0.386023721,-0.490363105,0.623876979,0.818873257
Zm00001d006753,44.95515393,2.313758429,1.25389405,1.84525832,0.06499997,0.209070315
Zm00001d006754,0.062694008,1.096310925,6.005822624,0.182541342,0.855157913,NA
Zm00001d006755,0.780324767,-0.827162154,3.294247497,-0.251092899,0.801742286,NA
Zm00001d006756,143.9600738,0.153728428,0.252129296,0.60972061,0.5420469,0.762819486
Zm00001d006757,3.101212623,0.052367627,0.710991474,0.073654367,0.94128541,0.979933158
Zm00001d006758,118.4470456,0.171114666,0.293104147,0.583801584,0.559353812,0.775367066
Zm00001d006759,45.59463026,0.38309684,0.366379416,1.045628723,0.295732483,0.550020625
Zm00001d006760,1725.103839,0.114748731,0.128924673,0.890044768,0.373441848,0.625941874
Zm00001d006761,41.94230501,0.624446942,0.261259951,2.390136486,0.016842113,0.079892536
Zm00001d006762,87.85864578,0.065612699,0.219257091,0.299250065,0.764749252,0.897293885
Zm00001d006763,69.21417373,0.420077956,0.191469262,2.193970724,0.028237514,0.116667477
Zm00001d006768,8.77023272,-0.891838371,0.456156632,-1.955114336,0.050569577,0.175994544
Zm00001d006769,80.56210216,0.034665455,0.203260708,0.17054676,0.864580164,0.947376313
Zm00001d006771,200.1007011,-0.018679677,0.158023621,-0.118208133,0.905902746,0.96658188
Zm00001d006774,908.7625467,-0.306554435,0.372952594,-0.821966222,0.411096122,0.658027601
Zm00001d006775,408.6167667,-0.141841138,0.471775647,-0.300653793,0.763678507,0.896799012
Zm00001d006776,13.56784147,-0.992215696,0.511718642,-1.938986809,0.052502944,0.180572417
Zm00001d006778,2.817132389,-1.290838662,0.856954595,-1.506309284,0.131987796,0.333164372
Zm00001d006780,263.9971611,-0.235753802,0.1000374,-2.356656623,0.01844029,0.085690374
Zm00001d006787,1.453864219,-0.176657882,1.054904128,-0.167463448,0.867005406,NA
Zm00001d006788,1.072850848,1.615464821,2.193502886,0.736477181,0.46144035,NA
Zm00001d006789,170.374202,0.222078328,0.22442161,0.989558572,0.322389928,0.576749033
Zm00001d006790,806.8721408,0.073848771,0.12118547,0.609386348,0.542268385,0.763082611
Zm00001d006793,56.68695678,2.029179787,0.731091918,2.775546736,0.005510898,0.034902879
Zm00001d006794,25.53917322,0.466106408,0.348901114,1.335926969,0.181573145,0.409413294
Zm00001d006795,124.1555678,6.353997334,1.581922065,4.01663108,5.90E-05,0.000873686
Zm00001d006797,4.809862755,-0.541299696,0.744813115,-0.726759082,0.467373553,0.706040758
Zm00001d006798,30.2643625,0.410495272,0.441657501,0.929442547,0.352659787,0.606086893
Zm00001d006808,49.18274099,-0.296112595,0.208295733,-1.421597024,0.155143269,0.370396232
Zm00001d006810,1.078769838,-2.381224765,1.799266558,-1.323441907,0.185688463,NA
Zm00001d006813,0.728461133,0.854701025,3.518046559,0.242947616,0.808045978,NA
Zm00001d006815,0.428557001,-2.105684204,2.574850973,-0.817788768,0.413477813,NA
Zm00001d006820,3.567282748,0.815788028,0.664232712,1.228165993,0.219384662,0.460995521
Zm00001d006821,53.72312158,-0.276536779,0.246685064,-1.121011442,0.262282992,0.512376476
Zm00001d006822,80.62228352,-0.071347373,0.174005634,-0.410029098,0.681784603,0.850259889
Zm00001d006823,657.2685969,1.70475471,0.234435583,7.271740455,3.55E-13,3.11E-11
Zm00001d006825,11.79598985,-0.826572458,0.458985903,-1.800866764,0.071723883,0.223197051
Zm00001d006828,87.15192621,0.088059439,0.396007171,0.222368295,0.824027191,0.928227083
Zm00001d006833,499.3774859,0.031985497,0.252118589,0.126866872,0.899045767,0.963777062
Zm00001d006834,998.8055277,0.171784445,0.183473263,0.936291439,0.349123155,0.602914391
Zm00001d006835,15.68329255,-0.419265001,0.323471221,-1.296143133,0.194926177,0.428624344
Zm00001d006836,194.8569115,0.126290428,0.130447728,0.968130528,0.332979185,0.586499425
Zm00001d006837,12.68732653,0.005006471,0.519833906,0.009630906,0.992315768,0.999807716
Zm00001d006838,17.35526686,0.273774053,0.353814744,0.773777967,0.439062104,0.682201699
Zm00001d006839,26.39331946,0.12883904,0.31687673,0.406590411,0.684308841,0.851727816
Zm00001d006840,0.103131582,-1.079467048,5.960741303,-0.181096108,0.85629214,NA
Zm00001d006841,1.278985436,-0.198368905,1.436413834,-0.138100108,0.890161301,NA
Zm00001d006844,160.9014305,0.042024015,0.139337477,0.301598794,0.762957927,0.896655028
Zm00001d006845,5.130201393,-0.331838294,0.578767859,-0.57335301,0.5664057,0.779700986
Zm00001d006853,35.33909938,0.232485683,0.312743961,0.743373851,0.457255371,0.697283692
Zm00001d006854,0.077862127,1.096310925,6.005822624,0.182541342,0.855157913,NA
Zm00001d006855,8.238899362,0.271786144,0.605649932,0.448751218,0.653611133,0.835058449
Zm00001d006856,14.29032961,0.305573836,0.331889629,0.920709205,0.357202269,0.610154933
Zm00001d006860,153.8364336,-0.761513586,0.161486147,-4.715658896,2.41E-06,5.44E-05
Zm00001d006861,24.61824261,-0.243576284,0.43408352,-0.561127694,0.57471049,0.785148847
Zm00001d006864,42.88621962,-0.066893076,0.239565849,-0.27922626,0.780071192,0.905639836
Zm00001d006866,549.6874134,-0.35461929,0.176588233,-2.008170556,0.044625171,0.161430387
Zm00001d006868,77.09882714,-0.716157764,0.178358403,-4.015273463,5.94E-05,0.000878143
Zm00001d006871,113.7792642,0.746443162,0.262386021,2.844828235,0.004443538,0.029556745
Zm00001d006872,70.36475235,0.24907247,0.191443929,1.30102047,0.193251448,0.42655381
Zm00001d006874,5.925893787,0.194676972,0.639990077,0.304187484,0.760985059,0.895490961
Zm00001d006875,204.8344462,-0.565861202,0.24664044,-2.294275835,0.02177466,0.096790858
Zm00001d006878,11.28565059,0.105482254,0.453432991,0.232630302,0.816048495,0.924725611
Zm00001d006879,37.86539511,0.078711538,0.385642256,0.204105066,0.838271396,0.935644432
Zm00001d006881,14.12746525,0.298338795,0.428668948,0.695965491,0.486450441,0.721114264
Zm00001d006882,9.422173448,0.22725284,0.745650697,0.304771176,0.760540436,0.895248397
Zm00001d006883,12.25908218,0.280642731,0.579040019,0.484668973,0.627911179,0.821632016
Zm00001d006884,44.30804734,-0.282521855,0.246576372,-1.145778293,0.251886899,0.500424057
Zm00001d006885,22.11737411,-0.473798859,0.327211277,-1.44799062,0.147619674,0.358548939
Zm00001d006886,153.6175732,-0.195212261,0.165264179,-1.181213387,0.237517965,0.483432035
Zm00001d006888,0.34752603,-0.622437967,2.767670706,-0.224895962,0.82206021,NA
Zm00001d006889,84.47573013,0.366146052,0.239458001,1.529061675,0.126249155,0.323561936
Zm00001d006891,0.210880209,0,6.005822624,0,1,NA
Zm00001d006894,11.19387382,0.360790352,0.478458962,0.754067497,0.450808693,0.691812982
Zm00001d006896,126.9425596,-0.317100731,0.166240421,-1.907482721,0.056458106,0.189796067
Zm00001d006897,0.553261569,0.302886208,2.493783868,0.121456479,0.903329484,NA
Zm00001d006898,9.608198552,0.231036331,0.672449461,0.343574267,0.73116648,0.879999305
Zm00001d006899,180.0222407,0.416034904,0.185020178,2.248592057,0.024538462,0.105465104
Zm00001d006900,115.7002322,-0.994869733,0.225551074,-4.410840154,1.03E-05,0.000192775
Zm00001d006903,33.11965954,-0.458708757,0.234264737,-1.95807855,0.050220796,0.175355108
Zm00001d006904,59.89563784,0.151658231,0.193769461,0.782673544,0.433818842,0.677765304
Zm00001d006905,4.098443784,-2.332275156,0.870827531,-2.678228549,0.00740127,0.04346403
Zm00001d006906,136.8648225,-0.232845575,0.162936546,-1.429056771,0.152987917,0.367111227
Zm00001d006907,100.5291613,0.078840322,0.187838011,0.419725069,0.67468631,0.846103187
Zm00001d006910,236.7694948,-0.498890475,0.241746222,-2.06369502,0.039046642,0.146948298
Zm00001d006914,0.115704356,0,6.005822624,0,1,NA
Zm00001d006915,1.656441236,2.283546212,1.662905426,1.373226749,0.169681866,NA
Zm00001d006916,110.8191189,0.226886222,0.177734632,1.276544813,0.201762996,0.438253251
Zm00001d006917,120.6849665,0.243173392,0.172208534,1.412086768,0.157924414,0.374714718
Zm00001d006918,90.68401073,0.23903611,0.191365413,1.249108221,0.211625494,0.450817967
Zm00001d006920,32.37666149,-0.158837391,0.301827583,-0.526252073,0.598713078,0.803054244
Zm00001d006921,33.191808,1.005862365,0.504614039,1.993330127,0.04622531,0.165129115
Zm00001d006922,106.9238718,-0.203315487,0.154410272,-1.31672255,0.187931642,0.418910032
Zm00001d006928,13.96463608,-0.650480433,0.4725071,-1.376657477,0.168618171,0.391119153
Zm00001d006929,78.97178421,0.043561184,0.21498478,0.202624501,0.839428538,0.936087487
Zm00001d006930,68.96623915,0.383807785,0.278910319,1.376097471,0.168791458,0.391369906
Zm00001d006931,20.35954997,-0.245775214,0.378145452,-0.649948882,0.515725242,0.744520553
Zm00001d006936,1.310040845,0,2.726469057,0,1,NA
Zm00001d006938,0.33188403,-2.91255866,5.928432547,-0.491286464,0.623223853,NA
Zm00001d006941,2.00876895,-0.698209295,1.441590123,-0.484332741,0.628149744,NA
Zm00001d006942,96.24749056,0.034266144,0.186605187,0.183629109,0.854304425,0.942595091
Zm00001d006943,0.829474087,0.638236934,1.615461173,0.39508033,0.692783605,NA
Zm00001d006944,121.8157507,-0.3357174,0.215222687,-1.55986065,0.118792815,0.311107881
Zm00001d006945,15.42576282,-0.710922558,0.367947687,-1.932129438,0.053343532,0.182462755
Zm00001d006947,1.333297103,2.52603029,2.444137037,1.033505999,0.301367165,NA
Zm00001d006948,0.387503727,1.991384249,4.984732851,0.399496685,0.689527266,NA
Zm00001d006950,15.97459191,0.415219345,0.490046123,0.847306662,0.396824214,0.646176416
Zm00001d006951,30.15949601,-0.680548957,0.336404674,-2.023006839,0.043072442,0.157332183
Zm00001d007009,79.12453208,0.091025622,0.19952907,0.456202305,0.648244508,0.832763121
Zm00001d007010,6.654750942,-0.688380974,0.596714463,-1.153618718,0.248656521,0.496594316
Zm00001d007012,1090.418633,0.33866448,0.214545092,1.578523549,0.114445382,0.303992091
Zm00001d007015,1.777166264,0,2.330458635,0,1,NA
Zm00001d007016,6.443887962,0.999584623,0.516225963,1.936331557,0.052827106,0.181255015
Zm00001d007018,42.31100527,0.532613954,0.27575858,1.931450163,0.053427407,0.182659138
Zm00001d007026,48.93691336,0.782894605,0.254245294,3.079288483,0.002074957,0.016245499
Zm00001d007027,42.87293558,-0.301940745,0.357993538,-0.843425125,0.398990725,0.648414916
Zm00001d007029,152.0628758,-0.619344949,0.141622575,-4.373207788,1.22E-05,0.000225209
Zm00001d007031,6.657298992,0.610161642,0.580577074,1.050957176,0.293278259,0.547482463
Zm00001d007032,28.33379708,0.190436929,0.330510059,0.576191023,0.564486072,0.778689204
Zm00001d007034,253.394962,-0.139351587,0.155712023,-0.894931456,0.37082373,0.623543876
Zm00001d007035,14.15228121,0.322391031,0.401552107,0.802862257,0.422054353,0.667338956
Zm00001d007037,174.3874605,-0.421095523,0.166489401,-2.529263251,0.011430226,0.060344387
Zm00001d007038,30.05392812,0.058456718,0.28530488,0.204892105,0.837656423,0.935373692
Zm00001d007039,152.304784,0.143358383,0.174507439,0.821502991,0.411359821,0.658163807
Zm00001d007042,200.0068142,-0.210743481,0.190661649,-1.105327062,0.269017896,0.52047477
Zm00001d007043,305.067744,0.319561465,0.127920632,2.498122942,0.012485289,0.06460326
Zm00001d007044,45.18032598,0.048455705,0.261379053,0.185384804,0.852927226,0.941725891
Zm00001d007045,78.76121774,-0.85111088,0.250767501,-3.394023855,0.000688737,0.006783062
Zm00001d007046,2.56135002,-0.666753904,0.96000419,-0.694532285,0.487348461,0.722058197
Zm00001d007048,273.0949858,-0.056163294,0.139290042,-0.403211122,0.686792918,0.853326937
Zm00001d007050,3.815503395,0.163204101,0.70746601,0.230688257,0.817556997,0.925168076
Zm00001d007053,54.81258059,-0.313368532,0.2643474,-1.18544208,0.235842702,0.481173955
Zm00001d007056,20.17542431,0.044274634,0.610077588,0.072572137,0.9421466,0.98049105
Zm00001d007057,0.603666808,-3.112903629,3.249500807,-0.957963642,0.338081092,NA
Zm00001d007058,18.87240799,-0.209660002,0.294292275,-0.712421016,0.476204105,0.712807039
Zm00001d007059,344.5430844,0.046932294,0.140455605,0.334143258,0.738271459,0.883680847
Zm00001d007060,118.0771447,-0.146177447,0.195048197,-0.749442699,0.453590423,0.694232608
Zm00001d007062,40.90556105,-0.579759607,0.258314458,-2.244394723,0.024807016,0.106315782
Zm00001d007064,1.064892894,-0.465566989,2.625704782,-0.177311247,0.859263917,NA
Zm00001d007065,848.7009075,0.085655563,0.10687852,0.801429158,0.422883241,0.668085525
Zm00001d007067,51.63752159,-0.346253656,0.212299651,-1.630966672,0.102897352,0.283219714
Zm00001d007068,467.9509871,-0.253502492,0.115385064,-2.197013059,0.028019514,0.116078592
Zm00001d007069,60.40444476,0.162549944,0.247494966,0.656780808,0.511321866,0.741171005
Zm00001d007070,57.999147,-0.16050872,0.199020547,-0.806493208,0.419958523,0.665420879
Zm00001d007071,3.267139267,-2.005795311,1.321104059,-1.518272007,0.128945842,0.328152919
Zm00001d007072,367.1709403,-0.585050123,0.185958842,-3.146126947,0.001654482,0.013669552
Zm00001d007073,1121.368285,0.203316903,0.241894544,0.840518766,0.400617584,0.649626314
Zm00001d007075,342.2356511,0.004103271,0.142595383,0.028775623,0.977043543,0.993492622
Zm00001d007076,203.4299506,0.171408119,0.145569209,1.177502577,0.23899497,0.485098575
Zm00001d007077,214.7902077,0.665836244,0.191604721,3.475051356,0.000510756,0.005309264
Zm00001d007078,0.320693595,0,6.005822624,0,1,NA
Zm00001d007079,898.3987914,0.072802338,0.166363248,0.437610703,0.661668511,0.839328215
Zm00001d007080,93.8872863,-0.374226832,0.142965691,-2.61759887,0.008855083,0.04974235
Zm00001d007081,18.786858,0.741470433,0.431907646,1.716733751,0.08602783,0.251298101
Zm00001d007082,46.39953087,0.092358682,0.308473275,0.299405782,0.764630451,0.897293885
Zm00001d007083,0.381388221,-0.789482739,3.644012794,-0.216652022,0.828479541,NA
Zm00001d007084,749.4945902,0.355782469,0.174754171,2.035902589,0.041760138,0.153909456
Zm00001d007085,29.20512965,-0.076424762,0.346947853,-0.220277375,0.82565514,0.928869849
Zm00001d007089,135.1969159,0.510418857,0.284304359,1.795325469,0.072601859,0.225105471
Zm00001d007090,119.1624438,0.667388554,0.175117637,3.811087025,0.000138357,0.001771929
Zm00001d007091,9.103746512,0.520586263,0.682430647,0.762841272,0.445558064,0.687507069
Zm00001d007092,2810.488926,0.486675744,0.157411646,3.091739115,0.001989876,0.015741026
Zm00001d007093,1.874418194,0.193304049,1.366562719,0.141452746,0.887512288,NA
Zm00001d007095,26.22012034,-0.101212876,0.359842961,-0.281269574,0.778503645,0.904927438
Zm00001d007096,134.759438,0.02255825,0.182336396,0.123717755,0.901538753,0.9644855
Zm00001d007097,2024.834158,-0.500409944,0.230668412,-2.169390862,0.030053022,0.121988676
Zm00001d007100,0.508360172,2.519842373,2.962131852,0.850685418,0.394944126,NA
Zm00001d007102,195.5726402,0.22622665,0.19242367,1.175669551,0.239726951,0.486004298
Zm00001d007103,36.35022288,0.251397134,0.246781084,1.018705038,0.30834302,0.563194066
Zm00001d007105,6.605219609,0,1.830981067,0,1,1
Zm00001d007106,1.495220929,-0.358980365,1.400740737,-0.256278949,0.797735451,NA
Zm00001d007107,9.214890088,-1.09531744,0.527843412,-2.075080251,0.037979098,0.144231854
Zm00001d007108,1.57470468,-0.526034548,1.388052087,-0.378973205,0.704707761,NA
Zm00001d007111,44.02264421,0.116746993,0.247036809,0.472589463,0.636506101,0.825954958
Zm00001d007113,222.1143907,0.440900204,0.175557457,2.511429652,0.012024325,0.062814883
Zm00001d007117,388.4865034,0.945340651,0.163752352,5.77298976,7.79E-09,3.14E-07
Zm00001d007118,227.4608229,-0.088781281,0.135937807,-0.6531022,0.513690394,0.743030148
Zm00001d007121,69.94834425,0.000450704,0.343992542,0.001310214,0.9989546,1
Zm00001d007123,6.623791183,-0.827203728,1.784683619,-0.463501608,0.643004862,0.82964738
Zm00001d007124,40.50382423,-0.326858511,0.292908502,-1.115906533,0.264462145,0.514723418
Zm00001d007125,1.325930611,2.594673013,2.035884983,1.274469351,0.202497128,NA
Zm00001d007127,0.08176445,-0.827091648,6.005822624,-0.137714964,0.890465692,NA
Zm00001d007130,14.17341073,-0.270513316,0.392818387,-0.688647286,0.491045257,0.724960645
Zm00001d007133,70.40681031,0.061558464,0.202034634,0.304692632,0.760600262,0.895248397
Zm00001d007135,0.174764987,1.045307801,5.976576898,0.174900753,0.861157618,NA
Zm00001d007139,107.6648638,0.144162366,0.198643722,0.725733307,0.468002279,0.706316068
Zm00001d007141,12.15254157,0.020471907,0.585962153,0.034937252,0.972129776,0.991343934
Zm00001d007144,62.21999925,-0.044159377,0.169703432,-0.260214988,0.794697943,0.913431666
Zm00001d007145,93.33022067,0.102397195,0.207773913,0.49282989,0.622132789,0.818089447
Zm00001d007146,30.12320057,-0.160505699,0.295511688,-0.54314501,0.587029965,0.795101233
Zm00001d007151,12.4750973,0.256945827,0.49138499,0.522901253,0.601042973,0.804227798
Zm00001d007152,16.62965555,-0.156731533,0.4046869,-0.387290848,0.6985409,0.860466197
Zm00001d007153,21.07033869,1.103359322,0.470993866,2.342619303,0.019148911,0.08840727
Zm00001d007154,100.4419651,0.311608428,0.210871635,1.477716189,0.139483759,0.34515791
Zm00001d007155,0.879772708,0.1345639,2.364578212,0.056908204,0.954618319,NA
Zm00001d007156,0.202481503,-1.546764489,5.905685916,-0.261911065,0.793390009,NA
Zm00001d007157,54.75441674,-0.401799757,0.316609569,-1.269070161,0.204416042,0.44227798
Zm00001d007158,325.0375548,0.561778103,0.131509432,4.271770422,1.94E-05,0.000338149
Zm00001d007159,0.599919288,1.096367832,3.324663967,0.329768014,0.741575258,NA
Zm00001d007160,142.0791806,1.809062363,0.3103679,5.828767602,5.58E-09,2.33E-07
Zm00001d007161,29.15789785,-1.264166531,0.514813916,-2.455579564,0.014065761,0.070249374
Zm00001d007162,46.84613279,0.12087974,0.285909918,0.422789601,0.672448775,0.845292081
