"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSRNA049453717",0.121596725120797,0,6.00631008342226,0,1,NA
"ENSRNA049453841",0.800186526914051,-0.858733705192072,2.57249455243725,-0.333813614640499,0.738520209173129,NA
"ENSRNA049454125",0.222628481460628,1.95785561169633,5.96990837442405,0.327954047014201,0.742946407878244,NA
"ENSRNA049454571",0.183041397507463,-1.78826766188336,5.98540194513325,-0.298771524164289,0.765114379509964,NA
"ENSRNA049454750",0.55204479216638,2.05243539791701,2.88625379321827,0.711107042194122,0.47701790640772,NA
"ENSRNA049455185",1.27532939690872,0,6.00631008342227,0,1,NA
"ENSRNA049455425",0.997290417921168,0,2.13299045541993,0,1,NA
"ENSRNA049455608",7.33583483675102,-1.67076576467096,0.628403545847214,-2.65874655818249,0.00784319386380793,0.0286728198303055
"ENSRNA049456300",0.0617610851647179,0,6.00631008342226,0,1,NA
"ENSRNA049456320",0.106270072776621,0,6.00631008342227,0,1,NA
"ENSRNA049456343",0.737828121476389,-1.01001691261715,2.73032943573914,-0.36992492532086,0.711438429066851,NA
"ENSRNA049456416",0.0629093831363621,0,6.00631008342227,0,1,NA
"ENSRNA049456552",3.61331126473752,0.292255480872558,0.882207021282589,0.331277663657295,0.740434761485705,0.849239220753529
"ENSRNA049456692",0.162234484397246,0,6.00631008342227,0,1,NA
"ENSRNA049456702",0.437643178078778,-1.01001540833863,3.23007438575296,-0.312691067671245,0.754515382482558,NA
"ENSRNA049456719",1.28035468992384,0.881955059621174,1.83920859406234,0.479529653389213,0.631561877816016,NA
"ENSRNA049456746",0.369917438543471,0.913566105328243,3.80263472575048,0.240245558991455,0.810139896725563,NA
"ENSRNA049456789",0.325953618905873,0,3.85242087458229,0,1,NA
"ENSRNA049457503",0.232759272806644,2.23510812980035,5.95597476605159,0.375271591568895,0.707458491525783,NA
"ENSRNA049457531",0.771036545702864,3.09837983691234,2.37077281870951,1.30690710322843,0.191244263382489,NA
"ENSRNA049458426",0.366562533762184,0,3.30921484578216,0,1,NA
"ENSRNA049458448",1.8955135675495,0.508955192981595,1.5113695408361,0.336750992546825,0.736304619621131,0.847129478749
"ENSRNA049458467",1.81102059381037,2.7656318026066,1.60258933258847,1.72572707578154,0.0843965245898988,0.189188539928756
"ENSRNA049458495",0.47506738774925,0,3.68351365127179,0,1,NA
"ENSRNA049458582",0.946635393388293,-1.01001843047459,2.10929370702257,-0.478842006265837,0.632051030611909,NA
"ENSRNA049458634",1.1730686797176,0.913571097666826,1.87905970124989,0.486185243108109,0.626835833124953,NA
"ENSRNA049458706",0.91608954456684,-0.0482238812579322,2.0582415598772,-0.0234296509204728,0.981307553479743,NA
"ENSRNA049458722",1.47823010718834,-0.0482238827415685,2.04323945515481,-0.0236016794898447,0.981170332486319,1
"ENSRNA049458758",1.3879499845961,1.51744001930633,1.84119303239949,0.824161287058945,0.409847920519008,0.591330453097238
"ENSRNA049458782",4.03096833504974,1.650688920791,1.11718870611366,1.47753813814786,0.139531442930624,0.276318429825217
"ENSRNA049458795",3.88287122235539,-0.0982429150415122,1.09913662854643,-0.0893818952894281,0.928778411341841,0.982468898032567
"ENSRNA049458812",1.65857260398073,1.42933943927691,1.752155880486,0.815760432730705,0.414637167460605,0.595869475095463
"ENSRNA049458826",5.15490072756482,-2.94458813580945,1.36096876192372,-2.16359715093483,0.0304952803907801,0.0864935067129236
"ENSRNA049458846",1.84414204888375,0.902229724867713,1.85237078371856,0.487067563793315,0.626210451806684,0.768802124185316
"ENSRNA049458874",3.22478313681541,-0.173230050969949,1.38757085294513,-0.124844111997789,0.900646964234128,0.962476181394333
"ENSRNA049458957",5.86851996167557,1.46277913303802,0.695841038055019,2.10217427981355,0.035538011979722,0.0973469695619217
"ENSRNA049458986",2.65256125907561,0.937006251990309,1.06558865580781,0.879332045140795,0.379221265707347,0.561235989668075
"ENSRNA049459026",0.0554859612222472,0,6.00631008342226,0,1,NA
"ENSRNA049459076",14.361580105492,0.932135906009758,0.486699899247858,1.91521696932807,0.0554648392657025,0.137921312734165
"ENSRNA049459101",7.5280073683358,-0.243074637180094,0.557339957894619,-0.436133519115195,0.662739858958777,0.793468120410021
"ENSRNA049459132",6.1350368993448,1.28414007993306,0.721507282016192,1.7798019672714,0.0751083755650887,0.173421986454864
"ENSRNA049459156",14.9740224548654,1.12492584325858,0.555604532637262,2.02468802390604,0.0428994091456798,0.112759354526443
"ENSRNA049459180",2.12781114957745,2.62978574100582,1.5237053913129,1.72591483629251,0.0843627351968865,0.18913086821328
"ENSRNA049459267",0.597549019897696,-2.39416318284075,2.61875155349197,-0.914238381891653,0.360591600217665,NA
"ENSRNA049459300",8.97442495855242,1.21955025265539,0.618323310747227,1.97235043780187,0.0485696155216626,0.124333763697368
"ENSRNA049459833",0.567139754086239,-0.0482238070530724,2.70441287626089,-0.0178315254584006,0.985773255075635,NA
"ENSRNA049459870",0.355634204546438,1.73756981663912,4.44751691532177,0.390683127174438,0.696031472194895,NA
"ENSRNA049459930",0.231255129137319,0,4.78780298885452,0,1,NA
"ENSRNA049460030",0.343782388899755,0,3.30147645714772,0,1,NA
"ENSRNA049460066",0.386835117437891,0.913568791055257,2.92924658338347,0.311878418238189,0.755132924775704,NA
"ENSRNA049460169",6.33863153369217,-3.74080735292557,1.31654526335671,-2.84138149826149,0.00449185422812191,0.018149226375734
"ENSRNA049460422",4.95601513976232,-0.513425177777767,0.81494084990514,-0.630015267779901,0.528684595090814,0.701732031019317
"ENSRNA049460686",0.462696141584377,-1.96046574437433,2.90353264845392,-0.675200172251634,0.499548597224541,NA
"ENSRNA049460705",2.05591356957774,2.30093487201062,1.98326464746954,1.16017540823228,0.245977397173489,0.418902632326161
"ENSRNA049460733",0.904355100879584,-1.61528291769026,2.17789075975808,-0.741673066223804,0.458285442248744,NA
"ENSRNA049460753",0.762262373217809,-3.44327530658925,2.13683292252343,-1.61139192039545,0.107094327134697,NA
"ENSRNA049461441",0.313305427289851,-1.40415565870781,5.95400792993141,-0.235833689714952,0.813561724765172,NA
"ENSRNA049461457",0.555626515165283,-2.11994143162104,3.60070505142127,-0.588757313177943,0.556024084837525,NA
"ENSRNA049461468",0.124327288219802,0,6.00631008342226,0,1,NA
"ENSRNA049461505",0.126459950995179,0,6.00631008342226,0,1,NA
"ENSRNA049461520",0.0589234134993523,0,6.00631008342226,0,1,NA
"ENSRNA049461556",0.48763960554643,-1.01001764334721,2.45107078146675,-0.412072001748885,0.680286649568849,NA
"ENSRNA049461578",0.628769064448181,-1.0100166581466,2.8210967205144,-0.358022697627479,0.720326327658605,NA
"ENSRNA049461590",0.605315203064518,0,2.55498726107668,0,1,NA
"ENSRNA049461612",0.365448767438728,-1.01000684851377,5.23286358385115,-0.193012264189477,0.846949363254589,NA
"ENSRNA049461634",0.649065101504323,2.65478773694886,2.14288386210068,1.2388854962706,0.215387905619084,NA
"ENSRNA049461681",0.0885442811859173,-1.01000245837033,6.00631008342226,-0.168156895721717,0.866459850231406,NA
"ENSRNA049461704",0.05740725993668,0,6.00631008342226,0,1,NA
"ENSRNA049461717",0.544979956994232,0.913566335199579,3.73588035338965,0.24453843506275,0.806813838437151,NA
"ENSRNA049461732",0.98560624928585,1.20362469291086,2.41340367222298,0.498724977824452,0.617973145640214,NA
"ENSRNA049461747",1.09905719518551,0,2.22894716796641,0,1,NA
"ENSRNA049461765",0.861346165575891,-0.226115416838535,2.11966536463998,-0.106675053813006,0.915046773830024,NA
"ENSRNA049462071",0.480470500987166,-2.37252107300068,4.11417236690296,-0.576670314566,0.564162189517665,NA
"ENSRNA049462250",3.69850898792207,-0.615131510487528,0.916225630933366,-0.671375575752982,0.501981300272843,0.677520241821565
"ENSRNA049462318",1.26498541401328,-0.453293822286549,1.52018087818008,-0.298184136370153,0.765562628726991,NA
"ENSRNA049462331",1.49127211102025,-1.0100186231173,2.01684373891099,-0.500791709159714,0.616517721145473,0.763072820735848
"ENSRNA049462348",0.0811935887057055,0,6.00631008342226,0,1,NA
"ENSRNA049463024",0.193510844844236,1.51307792166311,5.99531304163987,0.252376800202788,0.800749830628342,NA
"ENSRNA049463047",0.246066718807133,0,5.63157892075882,0,1,NA
"ENSRNA049463067",0.558282370583767,0,3.29814712728635,0,1,NA
"ENSRNA049463085",0.836163615092473,-0.0482238643414353,2.22214655654407,-0.0217014778793142,0.982686084874164,NA
"ENSRNA049463233",0.0536500693146548,0,6.00631008342227,0,1,NA
"ENSRNA049463586",0.832773938850697,-0.391862623704561,2.19995405824733,-0.178123094087134,0.858626305588267,NA
"ENSRNA049463630",0.876303707054967,0.796060326701301,2.18697682518287,0.364000348579247,0.71585774908308,NA
"ENSRNA049463738",0.408709416483648,-0.835828084015442,3.68259717347132,-0.226967013942382,0.820449391893927,NA
"ENSRNA049463761",0.555559356056652,-1.01001696282666,2.71206135837315,-0.372416707943707,0.709582616013264,NA
"ENSRNA049463774",2.81864497002754,0.957948038237234,1.0009708674017,0.957018899784624,0.338557715653737,0.520017380443988
"ENSRNA049463790",1.56619156733771,-2.52896054976136,1.66463839309225,-1.5192251724193,0.128705827190896,0.260240475786177
"ENSRNA049463828",15.4955207347064,-2.55505118389647,0.6518892960137,-3.91945564917326,8.87491902606199e-05,0.000611079152648413
"ENSRNA049463846",2.21186344917125,-2.39340337752241,2.65026473925701,-0.903080866628212,0.366482977899652,0.548978399889241
"ENSRNA049463865",27.0673680381322,-1.54995498635341,0.499191725984931,-3.10492923995337,0.00190324549999951,0.00877003264279877
"ENSRNA049464122",0.152627489332282,0,6.00631008342226,0,1,NA
"ENSRNA049464139",0.0568363832494813,0,6.00631008342226,0,1,NA
"ENSRNA049464595",0.533829173978923,0.992938021779611,3.19074237091926,0.311193417190101,0.755653587090799,NA
"ENSRNA049464622",1.00045624859847,-0.317939886642659,1.84935056148321,-0.171919750243386,0.863500619313705,NA
"ENSRNA049464940",0.0647979827119749,0,6.00631008342226,0,1,NA
"ENSRNA049464954",0.234245591629603,-1.01000913894773,4.77991163663156,-0.211302889201419,0.832650928566746,NA
"ENSRNA049464979",0.432905552403112,-0.0134727609386316,3.11584424668311,-0.00432395199245715,0.996549996214103,NA
