"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSRNA049453841",20.8144857762899,0.609824095254681,0.500928923260498,1.21738647328526,0.22345720716771,0.39186512579059
"ENSRNA049454571",1.19695209935833,0.00848549676899021,1.36652215599202,0.00620955667040044,0.995045522442892,NA
"ENSRNA049454750",0.912594237558206,0.970156224892414,1.83697276328964,0.528127713311907,0.5974106970349,NA
"ENSRNA049455185",11.1128231539278,0.272965140363888,0.571057016657083,0.477999801073808,0.632650346623691,0.773361544489567
"ENSRNA049455425",3.4335680339574,-0.849308617298467,0.789489634909068,-1.07576918016953,0.282030499074811,0.46047051502826
"ENSRNA049455608",5.75274838864209,0.0527035725862018,1.12081411507756,0.0470225810660449,0.962495230344628,0.981448149477607
"ENSRNA049456300",0.104031863614195,0,6.00631008342227,0,1,NA
"ENSRNA049456343",1.83516225055803,-0.328710626242598,1.29561562176479,-0.253709989846258,0.799719615752914,0.887943685548572
"ENSRNA049456552",1.51971173932221,0.264594014970022,2.01325986292319,0.131425664338155,0.895438587536622,0.943647314860008
"ENSRNA049456692",0.31372869468701,0.10923499192999,3.74588977603737,0.0291612937008375,0.976735951247487,NA
"ENSRNA049456702",0.517827285321938,1.373975263807,2.61647970574702,0.525123608178232,0.599497265457511,NA
"ENSRNA049456719",2.7573631870288,0.233157486393302,0.853784366721469,0.273087087889214,0.784786271999743,0.878765166720824
"ENSRNA049456746",0.200267044282896,-1.41984078027502,5.98246943869193,-0.237333561805118,0.812398027208944,NA
"ENSRNA049456769",0.14819925343313,3.05782242431412,5.93915375762555,0.514858269225316,0.606652063781346,NA
"ENSRNA049456789",0.102767649470743,0,6.00631008342227,0,1,NA
"ENSRNA049457503",0.0823390963579935,2.20489096677273,5.97872733775468,0.368789349674673,0.712284743729439,NA
"ENSRNA049457531",0.75066165842405,-2.18230777654837,2.45748369510363,-0.888025332943803,0.374527124611927,NA
"ENSRNA049457749",0.0613366397168852,-1.41984080688971,5.98246943706496,-0.237333566318442,0.812398023707838,NA
"ENSRNA049457777",0.264410346272174,2.27109908592249,5.97476029244332,0.380115515060061,0.703859669308485,NA
"ENSRNA049458426",0.836380550304632,-3.29892548505535,2.95531769407561,-1.1162676322984,0.264307592176729,NA
"ENSRNA049458448",1.01146984757734,2.26950404957189,1.86011103898267,1.22009063008041,0.222430520171712,NA
"ENSRNA049458467",1.29021279438748,2.26348986110521,2.07838275756826,1.08906304811416,0.276126083573105,NA
"ENSRNA049458495",0.751393059308909,-0.865351602552623,1.78836616288784,-0.483878313351254,0.628472232124546,NA
"ENSRNA049458582",0.615443004791897,-0.433794506435753,2.3850101638297,-0.181883713962541,0.855673985686272,NA
"ENSRNA049458634",1.38878609811231,1.29902054049001,2.02762570301571,0.64066091614343,0.521743012482194,NA
"ENSRNA049458706",0.820763415393678,-1.46806304719025,2.60001785770215,-0.564635755420424,0.57232154005057,NA
"ENSRNA049458722",1.04095582333053,-1.21447493403024,1.80800356245417,-0.671721538193056,0.501760987082406,NA
"ENSRNA049458758",1.67614707885263,-2.43349646360513,1.62608268577626,-1.49653918886876,0.134513203536316,0.271755796293564
"ENSRNA049458782",6.66739863494892,0.268727931561762,0.552117181006068,0.486722639335524,0.626454899329127,0.767890829199328
"ENSRNA049458795",2.52027323525153,-2.12933297259305,1.28219772955068,-1.66069001958008,0.0967757188872313,0.213554637350412
"ENSRNA049458812",1.24937044985271,2.7680725995131,1.93646375355828,1.42944715305243,0.152875753908174,NA
"ENSRNA049458826",4.41644406888705,0.931033290811469,0.747793805472372,1.24504012202046,0.213117002397258,0.378916411604383
"ENSRNA049458846",1.18091976599931,-2.25594484959029,1.69703303488105,-1.32934645538495,0.183733694403825,NA
"ENSRNA049458874",1.95455324374468,0.349617635493267,0.990480808823583,0.352977697678479,0.724105160422451,0.838751528691854
"ENSRNA049458957",1.6323700056064,1.32653467504845,1.72610194796433,0.768514673546884,0.442181476470324,0.618432470962791
"ENSRNA049458986",0.860308514685363,0.316004816300895,1.54291694046779,0.204809998524669,0.837720574914119,NA
"ENSRNA049459076",14.7006476135788,-0.0023171595294337,0.485441926910309,-0.00477329913421719,0.996191472779211,1
"ENSRNA049459101",8.4255573390345,-0.769566023501187,0.596322690319276,-1.29051943854284,0.196870367122208,0.358071003282486
"ENSRNA049459132",3.47686599610585,-0.740859467792911,1.02044836467408,-0.726013675399963,0.467830387063069,0.641290306634137
"ENSRNA049459156",7.70731228466888,0.18600103020009,0.721648774745367,0.257744538214896,0.796604070544558,0.885926070592675
"ENSRNA049459180",2.30561415178621,-0.409492781873367,1.09370028611074,-0.374410418533899,0.70809899284775,0.828435243343247
"ENSRNA049459267",1.07028647740793,0.247401136820064,2.28835772608869,0.108112964157456,0.913906084522294,NA
"ENSRNA049459300",4.03388217077723,0.606357968760028,0.919087047429875,0.659739434317609,0.509421055911593,0.676249394730258
"ENSRNA049459833",1.69463955775517,-3.42648179862184,1.64262167099437,-2.08598355855588,0.0369801124018717,0.103837040378967
"ENSRNA049459870",0.265711575550562,-0.596830498665019,6.00631008342226,-0.0993672471743181,0.920846686997943,NA
"ENSRNA049459930",0.109980548817566,0,6.00631008342227,0,1,NA
"ENSRNA049460030",0.48649439729288,1.36044754696219,3.49824777878114,0.388893992933856,0.697354566034257,NA
"ENSRNA049460169",21.705231607996,-0.625023029432788,0.476592933357948,-1.31143998512324,0.189709157294609,0.348543814055408
"ENSRNA049460422",1.46693421131049,-0.596839971393896,2.08171252088987,-0.286706240849607,0.774337258615074,0.871904580042281
"ENSRNA049460686",0.164115648899552,-0.596830498665019,6.00631008342226,-0.0993672471743181,0.920846686997943,NA
"ENSRNA049460705",26.827886448294,-0.216287922635123,0.409990757155213,-0.527543411309737,0.59781627836579,0.746089569992475
"ENSRNA049460733",1.82732882093043,-0.85729667888778,1.49749269266389,-0.572488054925153,0.566991376043964,0.721775292627519
"ENSRNA049460753",1.8169308202687,-3.84152450454976,1.5089225515877,-2.54587255025626,0.0109004978528952,0.0390851081436346
"ENSRNA049461441",0.326866315938932,0,5.1689411775164,0,1,NA
"ENSRNA049461457",1.53350315049714,0.404749246104119,1.34705345550311,0.300470070026249,0.763818622955363,0.864777150014141
"ENSRNA049461468",0.965344573033562,-1.23763573755173,2.30629335868946,-0.536634133246177,0.591520361705784,NA
"ENSRNA049461479",0.0640185194203438,1.32672819101355,6.00631008342227,0.220889060435856,0.825178815554332,NA
"ENSRNA049461520",0.177018552348946,0.364948846174268,6.00631008342227,0.0607609066307692,0.951549624756214,NA
