"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSRNA049453693",0.0470515023272255,-1.79452374274141,6.53801417312598,-0.274475352182268,0.783719342654836,NA
"ENSRNA049453841",0.598663153078793,-3.19447703619846,3.36856448190329,-0.948319990120402,0.342966577238694,NA
"ENSRNA049454125",0.394291654787629,2.16939615553762,3.35860973438277,0.64592088009782,0.518330596444887,NA
"ENSRNA049454571",0.320850754603729,0.165566706462068,5.25014211636491,0.0315356618530363,0.974842352233459,NA
"ENSRNA049454750",0.930617779876568,0.942544921381184,2.45973331887342,0.383189882475909,0.701578979188592,NA
"ENSRNA049455185",0.161017421080772,-1.88940281829678,6.53419563863925,-0.28915614450293,0.772461890570209,NA
"ENSRNA049455425",0.209048085272858,-0.981845826750085,6.42629056129925,-0.152785781686096,0.878567210654516,NA
"ENSRNA049455608",8.42088279021256,2.14725464692904,0.949650326979797,2.26110030810816,0.0237530463147223,0.0850416396667908
"ENSRNA049456300",0.350375108488745,0.436922876444095,5.18349783084838,0.0842911274784085,0.93282496654459,NA
"ENSRNA049456343",0.29019711849899,-3.49897734110369,6.49631389289579,-0.538609648300722,0.590156228743309,NA
"ENSRNA049456385",0.101224211533882,2.93327909967187,6.50453758537161,0.450958897719136,0.652019172870911,NA
"ENSRNA049456416",0.0432320800252969,-0.476143379629626,6.58396697171073,-0.0723186160677091,0.942348350006137,NA
"ENSRNA049456552",3.0480203800186,0.553067077968085,1.66585282509739,0.332002365176378,0.739887473059655,0.852381871653449
"ENSRNA049456692",0.280917201117893,0.265490591152888,6.56578566996101,0.0404354641619705,0.967745957046247,NA
"ENSRNA049456702",0.264811521533891,0.284094876691546,4.25670330931446,0.0667405867986839,0.946788222732808,NA
"ENSRNA049456719",1.19213083929567,-1.15233135318607,1.36483654718483,-0.844299894784409,0.398501844887386,NA
"ENSRNA049456746",0.402049433026899,1.2586533209553,4.10065444385538,0.306939621025939,0.758889330515186,NA
"ENSRNA049456789",0.144524208304177,1.10767525702857,6.42918071089887,0.172288710931833,0.863210559019695,NA
"ENSRNA049457503",0.180947617508398,1.0561746476279,5.89589345577947,0.179137336105112,0.85782986617427,NA
"ENSRNA049457531",0.759641219714047,0.0157454922553342,2.04551560845906,0.00769756641808063,0.993858291251281,NA
"ENSRNA049457570",0.0976899973639007,0,6.58396697170903,0,1,NA
"ENSRNA049457777",0.14935536794975,-0.137732255577225,6.52985865693766,-0.0210926855868299,0.983171719654524,NA
"ENSRNA049458208",0.163127820215114,1.88816730001595,6.57908927927811,0.286995238985893,0.774115965704779,NA
"ENSRNA049458426",0.27926331452184,1.19740595188782,5.44107693505791,0.220067822267445,0.825818334605923,NA
"ENSRNA049458448",3.17579882500437,-0.0729108589761397,1.03595157883076,-0.0703805664917575,0.943890758580079,0.973007690767271
"ENSRNA049458467",4.18250600500693,0.692390758460782,0.638581254793478,1.08426414534311,0.278247697821948,0.473507857183083
"ENSRNA049458495",0.59258791938571,0.588583497897851,1.87343526445863,0.314173384618088,0.753389355995168,NA
"ENSRNA049458582",2.00354984169186,1.79950257916814,0.983891749748356,1.82896398880099,0.0674050031286203,0.180470248514749
"ENSRNA049458634",3.25103185535679,0.944736322304559,0.863380785765999,1.09422903298268,0.273854541138843,0.469389261852151
"ENSRNA049458706",2.10960193838558,0.292591630667207,1.14619691139279,0.255271696999836,0.798513258468989,0.888770003299875
"ENSRNA049458722",4.25139877529742,0.450357096486544,0.693752960379285,0.649160612216094,0.516234567593629,0.693213992711571
"ENSRNA049458758",1.45950069746983,0.895744255667326,1.55806759639408,0.574907184861808,0.565354070467663,0.730781270234912
"ENSRNA049458782",6.50579880862092,0.0787083296895448,0.536059929772203,0.146827481999991,0.883268192267178,0.938872980693837
