"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSRNA049453717",0.121596725120797,0.116409979915146,6.00582262393133,0.0193828534747744,0.984535688784992,NA
"ENSRNA049453841",0.800186526914051,-1.83206204119468,2.54767107016863,-0.719112472032512,0.472071623328212,NA
"ENSRNA049454125",0.222628481460628,0,6.00582262387196,0,1,NA
"ENSRNA049454571",0.183041397507463,0,6.00582262388024,0,1,NA
"ENSRNA049454750",0.55204479216638,0.763218521238045,2.87009544912609,0.265920954465273,0.790300086619208,NA
"ENSRNA049455185",1.27532939690872,0,6.00582262369277,0,1,NA
"ENSRNA049455425",0.997290417921168,-1.22874065142658,1.57862833092902,-0.778359685654103,0.436356998182146,NA
"ENSRNA049455608",7.33583483675102,0.57068902900287,0.611659046497764,0.933018210505542,0.350810566051919,0.693404256453821
"ENSRNA049456300",0.0617610851647179,1.07817197848386,6.00582262393133,0.179521115756513,0.857528538672444,NA
"ENSRNA049456320",0.106270072776621,-1.85650883333074,5.97068653825384,-0.310937246736401,0.755848328170954,NA
"ENSRNA049456343",0.737828121476389,-3.15065562259776,2.5038451446899,-1.25832686948696,0.208273567606907,NA
"ENSRNA049456416",0.0629093831363621,-1.70049604335116,5.97991766694556,-0.284367802043627,0.776128531135517,NA
"ENSRNA049456552",3.61331126473752,-1.69488212143381,1.33956969867512,-1.2652436996075,0.205783981772362,NA
"ENSRNA049456692",0.162234484397246,-0.84518083217298,6.00582262386408,-0.140726905389224,0.888085689182775,NA
"ENSRNA049456702",0.437643178078778,-0.147867778411295,2.98472735304827,-0.0495414692602588,0.960487790064484,NA
"ENSRNA049456719",1.28035468992384,1.21949102864782,1.54486833441762,0.789381853119246,0.429888858914847,NA
"ENSRNA049456746",0.369917438543471,0.315964775280794,3.7325763785223,0.0846505853433821,0.93253918206897,NA
"ENSRNA049456789",0.325953618905873,2.02983444989856,3.73725048499516,0.543135778040092,0.587036320445349,NA
"ENSRNA049457503",0.232759272806644,0,6.0058226238517,0,1,NA
"ENSRNA049457531",0.771036545702864,1.75086935036282,2.28468558229783,0.766350242645588,0.443467930657932,NA
"ENSRNA049458426",0.366562533762184,-1.80456403163709,3.17442798012973,-0.568469041645527,0.569716521284606,NA
"ENSRNA049458448",1.8955135675495,-0.0367354679416651,1.002953543356,-0.0366272876595499,0.970782185718108,NA
"ENSRNA049458467",1.81102059381037,1.30446871369138,1.1235832325067,1.16098983675747,0.245646032561363,NA
"ENSRNA049458495",0.47506738774925,0.506434848926884,3.42679687437468,0.147786655437316,0.882511141106657,NA
"ENSRNA049458582",0.946635393388293,-2.71033766844259,1.89577630258627,-1.42967166787826,0.152811275504572,NA
"ENSRNA049458634",1.1730686797176,1.94188051438786,1.45081460397299,1.33847599070902,0.180741321828738,NA
"ENSRNA049458706",0.91608954456684,0.104101724622447,1.5801707512835,0.0658800477972967,0.947473325619319,NA
"ENSRNA049458722",1.47823010718834,0.6484222676277,1.76114862464556,0.36818145757471,0.71273793546206,NA
"ENSRNA049458758",1.3879499845961,-0.46846177405674,1.48734017095983,-0.31496612759032,0.752787372151996,NA
"ENSRNA049458782",4.03096833504974,0.354914493670018,0.735543744063513,0.482519899780933,0.62943666545407,NA
"ENSRNA049458795",3.88287122235539,0.00414903618157959,0.776486363901277,0.00534334712683648,0.995736646111921,NA
"ENSRNA049458812",1.65857260398073,0.29836899583813,1.24291153886671,0.2400565016157,0.810286454971362,NA
"ENSRNA049458826",5.15490072756482,0.0812736499814618,0.56574039358616,0.14365891299767,0.885769817244842,NA
"ENSRNA049458846",1.84414204888375,-1.37866476655742,1.27045143440783,-1.08517707109365,0.277843237432441,NA
