"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Zm00001d033799",259.34203405938,-0.0815362613093348,0.325602240464874,-0.250416769838323,0.802265062216632,0.921961101477619
"Zm00001d033800",69.8957656025659,-0.725108612688717,0.300670035514201,-2.41164242206127,0.0158808480287136,0.0936907756189166
"Zm00001d033805",245.07845712282,-1.42073140519713,0.312172492048289,-4.55111017590031,5.33635936734778e-06,0.000200589582687498
"Zm00001d033815",44.2294124990923,-0.35725317753094,0.499571507790724,-0.715119201074607,0.474535390248364,0.719148089864277
"Zm00001d033817",65.5547124349057,0.489100588661681,0.425914385194454,1.14835423658766,0.250822357579359,0.513464266558745
"Zm00001d033818",9.80392087656498,-0.266305943434908,0.594016494270596,-0.448314055255166,0.653926558336119,0.842489250497711
"Zm00001d033822",0.263974228370102,0,4.67902275288187,0,1,NA
"Zm00001d033825",16.8633751855159,-0.103099554377166,0.563774052606024,-0.1828738905251,0.85489696974441,0.949546133984506
"Zm00001d033826",0.122967415667237,0,6.00631008342226,0,1,NA
"Zm00001d033827",2.34193131652263,0.896037966521803,1.34011399970737,0.668628166497377,0.50373270050233,NA
"Zm00001d033830",51.6726483708017,0.089936209638437,0.359273372058101,0.250328069467649,0.802333651036177,0.921961101477619
"Zm00001d033834",1.26282161391797,-2.17169581330813,2.05006870490975,-1.05932830841575,0.28945028699126,NA
"Zm00001d033835",0.652085176709575,-0.0553039530269237,2.10169429851668,-0.026313985371686,0.979006900060788,NA
"Zm00001d033836",50.5529076085061,0.351184313245072,0.361609457638728,0.971170155610059,0.331463552884114,0.60191060453805
"Zm00001d033837",14.505526042743,-0.467643691617628,0.703949075727675,-0.664314661020362,0.506488939457593,0.741045132589415
"Zm00001d033839",12.1013485948521,0.203719872108517,0.788358143191321,0.258410309918087,0.796090260581464,0.9193840066095
"Zm00001d033840",15.4204185520799,-0.907751995655268,0.443192155785533,-2.04821313690972,0.0405391197863137,0.174050960235496
"Zm00001d033843",131.405242328233,0.303218514349171,0.196179867607977,1.54561483829263,0.12219761546237,0.338799338839528
"Zm00001d033846",83.8310277104498,-5.58098896811371,0.723389521463232,-7.71505365024475,1.20931352659222e-14,6.11398686206859e-12
"Zm00001d033847",100.247401390002,0.0254710320160868,0.195250270988179,0.130453247963118,0.896207840695136,0.962558349480999
"Zm00001d033848",11.0143441819159,-1.18848140171467,0.765186339828643,-1.55319213092698,0.120377240719315,0.336520450520695
"Zm00001d033849",2.4647055191846,1.66190285309273,1.35476657334915,1.22670789624245,0.219932398812089,NA
"Zm00001d033850",4604.7759392398,-0.187680761208883,0.419047304863496,-0.447874879591505,0.654243498751819,0.842575985734976
"Zm00001d033853",28.6108475492374,-1.50361783878553,0.423981842143801,-3.54642036362385,0.000390502749529601,0.0063547384343665
"Zm00001d033854",63.5261952560508,0.877109804161862,0.402100825408596,2.1813180892394,0.0291598973731628,0.141042957325394
"Zm00001d033855",811.950661719543,-1.00226388875043,0.253026314639441,-3.96110535055868,7.46036059289947e-05,0.00172818868579846
"Zm00001d033857",12.2432189252478,-0.481498675631049,0.792320052532788,-0.607707294661868,0.543381624087846,0.769299040040327
"Zm00001d033858",8.01737456709297,0.96785922672015,0.659649056262165,1.46723355022203,0.142312533114431,0.3710658015953
"Zm00001d033860",13.3599594745149,0.62058949922109,0.467914197347152,1.32628909902613,0.184743956226231,0.431922791941589
"Zm00001d033862",3.89736643359695,1.1585912960942,1.05234127375938,1.10096536644928,0.270911730839642,0.536310653627002
"Zm00001d033863",0.488413276731381,0,5.0995134323931,0,1,NA
"Zm00001d033866",27.1320806100623,0.650574108641892,0.356785297678521,1.82343306429652,0.068237826312014,0.238598682072418
"Zm00001d033869",9.3479115483653,-1.02227077688564,0.616512408721342,-1.65815117818285,0.0972869561890204,0.295721346010906
"Zm00001d033870",0.569770127370725,1.17615437543351,2.22180591498916,0.529368639942273,0.596549748313124,NA
"Zm00001d033872",795.642707083016,1.45064741390448,0.270769941286721,5.35749059519266,8.43857588573671e-08,6.41553835102457e-06
"Zm00001d033873",379.678242570194,0.262482703210498,0.212848951499234,1.23318767305012,0.217505753352149,0.473723855784689
"Zm00001d033874",2.96234689572588,0.440158383294666,1.98363975817807,0.221894313965023,0.824396157002343,NA
"Zm00001d033876",14.8177127900613,2.62114955505959,1.37135835989518,1.91135273733989,0.05595926604486,0.212067588618399
"Zm00001d033877",4.51582461321498,1.19584748474143,1.4997697084075,0.797354072453706,0.425245424728195,0.678694516950382
"Zm00001d033878",1.81604315855871,4.18046557871906,2.02371238312341,2.06574096871756,0.0388529446733949,NA
"Zm00001d033879",43.6343126314422,-0.469635641995016,0.347321497523664,-1.35216404784452,0.176322842014779,0.42054214342079
"Zm00001d033882",57.023562246423,0.658712650327332,0.385809194988045,1.70735342465786,0.0877563816978305,0.277253133428406
"Zm00001d033884",0.284987765131548,0,5.58618090461553,0,1,NA
"Zm00001d033886",44.7120855838024,0.55923183602446,0.447697352063465,1.24912920178537,0.211617821477341,0.466684552593342
"Zm00001d033887",0.387203140232,1.47412782605484,5.15988055224023,0.285690300604891,0.775115334217602,NA
"Zm00001d033890",41.4207169306652,-0.653441728543315,0.344613716657834,-1.89615705051031,0.0579392805567964,0.216443279262582
"Zm00001d033891",1.29005862312315,-1.55522244472081,1.7923003629106,-0.867724225751544,0.385545320424764,NA
"Zm00001d033892",9.70672858447692,-0.412036221575193,0.644182452410151,-0.639626584104545,0.522415395224193,0.753947617570409
"Zm00001d033893",149.4398390393,-1.14473150248088,0.209039661609626,-5.47614502274989,4.34691480392649e-08,3.72490076609345e-06
"Zm00001d033895",288.65861861478,-0.19405515173543,0.182085707633415,-1.0657352202849,0.286543351646865,0.554416972862089
"Zm00001d033896",471.239240249214,0.819535357340132,0.23982625863594,3.41720444625791,0.000632677482298788,0.00913960709131587
"Zm00001d033897",1.11317187230503,-1.15149445746977,1.52730245752037,-0.753940027922995,0.450885233748543,NA
"Zm00001d033898",714.187186387187,-0.271663405939197,0.119379968640135,-2.2756196791952,0.0228687824539258,0.119194687516944
"Zm00001d033899",1.53272352282478,2.0128965126854,1.49670363472865,1.3448864998917,0.178661890537164,NA
"Zm00001d033901",0.26746246024115,2.06959189641375,5.93805806543915,0.348530087379786,0.727442122109287,NA
"Zm00001d033902",0.315642383132719,0,6.00631008342226,0,1,NA
"Zm00001d033903",16.7969690585411,-0.132735256029197,0.501219821243358,-0.264824435114966,0.791144712244555,0.916862716915618
"Zm00001d033906",21.9646826439636,0.14574616825593,0.414998122088058,0.351197175357349,0.725440429076049,0.882223232585541
"Zm00001d033909",7.91135555954269,-1.87222140845891,0.808934594148387,-2.31442865962471,0.0206442203194662,0.111168462755474
"Zm00001d033910",727.351091674854,-0.164930802206488,0.351449505866624,-0.469287335601147,0.638864266347579,0.833532390861102
"Zm00001d033912",23.6740962616188,0.578165032670304,0.539976241781154,1.07072309471095,0.284293955323569,0.551859921146912
"Zm00001d033913",83.0563409493226,0.776359464571789,0.455897789890781,1.702924387411,0.0885822194891296,0.278730776147901
"Zm00001d033915",0.0545377486361545,0,6.00631008342226,0,1,NA
"Zm00001d033916",0.940430172525572,0.174505400856863,1.81311308160594,0.0962462863608581,0.923324970219329,NA
"Zm00001d033917",544.349148904691,-0.354025071273163,0.213701115977638,-1.65663651148274,0.097592985942163,0.296161907969442
"Zm00001d033919",0.274029122126448,0,6.00631008342226,0,1,NA
"Zm00001d033922",736.618050412444,0.125643594430727,0.3442156400792,0.365014194014595,0.715100810909836,0.877038249683402
"Zm00001d033924",115.351782610142,-1.84814232684492,0.51977941069996,-3.55562819303697,0.000377077028163462,0.00621485634926626
"Zm00001d033925",303.291329577627,0.578417277310014,0.299931757062657,1.92849627853572,0.0537934266918006,0.206807116056168
"Zm00001d033927",10.2661961329742,-0.320883457553049,0.778493510761907,-0.412185141066882,0.680203727301651,0.856961377271419
"Zm00001d033928",14.9109580670686,-0.312614028745214,0.463834236012672,-0.673977909506173,0.500325358104863,0.736424510223912
"Zm00001d033929",0.952370568992017,-0.559611542356984,1.86624277151905,-0.299859991903134,0.764283952629018,NA
"Zm00001d033931",34.9925432584125,-1.52297659948161,0.562792898046157,-2.7061048651625,0.00680775447574804,0.0520700524822438
"Zm00001d033932",71.0344096463236,-0.190613881951591,0.287097269618311,-0.663934847604115,0.506732011512493,0.741049244785331
"Zm00001d033933",17.1024045974981,0.844324741833042,0.499129014171097,1.69159619629648,0.0907229922390601,0.282564465124059
"Zm00001d033935",68.8530960523277,0.528874967854957,0.566940411698987,0.932858122196728,0.350893227012441,0.619249052594088
"Zm00001d033941",89.2700758857189,0.301460487702594,0.585396688737491,0.514967873072096,0.606575470191955,0.812961477479747
"Zm00001d033942",0.494198543637691,0,3.18405334994761,0,1,NA
"Zm00001d033943",1.08442368154601,0,2.34757389642144,0,1,NA
"Zm00001d033945",7.25075342214744,0.552692164103936,0.922139519764469,0.59935850514801,0.548933841492279,0.773271738401948
"Zm00001d033948",4.25404727351995,-0.909033035866988,2.86069517188475,-0.317766480260138,0.750662078680793,0.896989316460966
"Zm00001d033951",5.10408920985964,0.772269531746975,0.861754303559782,0.896159762193054,0.370167442668058,0.635529008665942
