"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSRNA049453717",0.121596725120797,0,6.00631008342227,0,1,NA
"ENSRNA049453841",0.800186526914051,1.40094846812233,2.22905211441046,0.628495161268515,0.529679615462854,NA
"ENSRNA049454125",0.222628481460628,-0.710908306725187,5.9817063424434,-0.118847075738391,0.905396511908844,NA
"ENSRNA049454571",0.183041397507463,2.03183063973579,5.97474438886158,0.340069885420309,0.733803899637607,NA
"ENSRNA049454750",0.55204479216638,-0.837652888459119,3.04324579713981,-0.275249830048689,0.783124306014642,NA
"ENSRNA049455185",1.27532939690872,3.1951300557699,5.86349143082273,0.544919369878159,0.585808973639579,NA
"ENSRNA049455425",0.997290417921168,-0.32094053562584,1.49722939966032,-0.21435628748584,0.830269226891908,NA
"ENSRNA049455608",7.33583483675102,-0.144589922127521,0.742013814398818,-0.19486149627102,0.845501377848376,NA
"ENSRNA049456300",0.0617610851647179,1.08591703211249,6.00631008342227,0.18079603234433,0.856527677520789,NA
"ENSRNA049456320",0.106270072776621,0,6.00631008342227,0,1,NA
"ENSRNA049456343",0.737828121476389,-1.13892124637474,2.39054331082608,-0.47642778159128,0.633769646247606,NA
"ENSRNA049456416",0.0629093831363621,0,6.00631008342227,0,1,NA
"ENSRNA049456552",3.61331126473752,1.86646923706839,1.33673645278714,1.39628812633691,0.162627747911428,NA
"ENSRNA049456692",0.162234484397246,1.92147170797518,5.93698571972951,0.323644320313899,0.746207329602964,NA
"ENSRNA049456702",0.437643178078778,-1.54114606381376,3.19995646380826,-0.481614697338615,0.630079683502428,NA
"ENSRNA049456719",1.28035468992384,0.696839064128182,1.55270373921797,0.448790742578586,0.653582617456168,NA
"ENSRNA049456746",0.369917438543471,2.02617649252317,3.75298664453077,0.539883747115358,0.589277207122423,NA
"ENSRNA049456789",0.325953618905873,-1.24575420144108,3.76924403733134,-0.330505053295272,0.741018374981628,NA
"ENSRNA049457503",0.232759272806644,2.03183063973249,5.97474438885143,0.340069885420335,0.733803899637588,NA
"ENSRNA049457531",0.771036545702864,1.60569644175065,2.42598716178193,0.661873429112147,0.508052341814308,NA
"ENSRNA049458426",0.366562533762184,1.3032465335033,3.14644695904681,0.414196250712617,0.678730387401816,NA
"ENSRNA049458448",1.8955135675495,0.529307788544551,1.31346495135557,0.402985848992984,0.686958634761005,NA
"ENSRNA049458467",1.81102059381037,1.54778664082845,1.27455051115925,1.2143784238262,0.224603250709114,NA
"ENSRNA049458495",0.47506738774925,-1.86060482206641,3.62472882196879,-0.513308695202145,0.607735402555334,NA
"ENSRNA049458582",0.946635393388293,0.25148901667419,1.54925088501889,0.162329432312136,0.871046438414189,NA
"ENSRNA049458634",1.1730686797176,-0.441835796445997,1.27819000661828,-0.345673017437341,0.729588464561364,NA
"ENSRNA049458706",0.91608954456684,-0.210268531250151,1.49721356388707,-0.140439905382804,0.888312430327496,NA
"ENSRNA049458722",1.47823010718834,2.20711465632339,1.4249621683336,1.54889351126035,0.121407321036068,NA
"ENSRNA049458758",1.3879499845961,-0.636249690172911,1.47013302537998,-0.432783754387438,0.66517187662316,NA
"ENSRNA049458782",4.03096833504974,0.455649000401337,0.745833364834364,0.610926008254577,0.541248565813595,NA
"ENSRNA049458795",3.88287122235539,1.17075152180159,0.799765655156369,1.46386821471182,0.143229959586635,NA
"ENSRNA049458812",1.65857260398073,-1.61857841570521,1.38369126136221,-1.16975402020806,0.242099972017485,NA
"ENSRNA049458826",5.15490072756482,1.08428028571277,0.626468278109378,1.73078242522515,0.0834905776137267,NA
"ENSRNA049458846",1.84414204888375,2.18919932163112,1.51633380434016,1.44374498238121,0.148810723155499,NA
"ENSRNA049458874",3.22478313681541,-0.591821594501398,0.935722411574761,-0.632475600862654,0.527076146933482,NA
"ENSRNA049458957",5.86851996167557,0.732065051463953,0.651784740300391,1.12316997652716,0.261365311126826,NA
